gene,padj
Dleu7,1.7269622270692592e-87
Gm20754,3.2208477352729344e-87
Cdk14,5.239606216726052e-87
Polr3b,5.677198551095994e-87
Tmem196,7.325505233985844e-87
Sdc4,9.357357897176186e-87
Ndst4,1.3929992406044103e-86
Fhit,1.8687045535227937e-86
1700017B05Rik,2.2691057923381486e-86
1700019E08Rik,3.049900131316759e-86
C530044C16Rik,3.191341679868659e-86
Lclat1,3.612576900254455e-86
1810053B23Rik,6.191631335426365e-86
Fosb,7.70370021921478e-86
Hs6st1,9.320831056535144e-86
Syt1,9.571124566060271e-86
Psma2,1.1771254907009512e-85
Gm10635,1.2101886738350078e-85
Cdh9,1.2791902030713858e-85
Mir6379,2.0022429901694694e-85
Fgfr2,2.125299025289565e-85
Col23a1,2.5106479284640476e-85
Bcl11a,2.8798183609857604e-85
Vrk2,2.8872773911172117e-85
9530052E02Rik,3.023060963120665e-85
Frmd4b,3.9501778479575925e-85
E130114P18Rik,4.9377135410765534e-85
Gm6602,6.21169731744704e-85
Tmem260,6.354631226566656e-85
Ccdc179,1.0646793966670374e-84
Efnb2,1.0920815523272713e-84
Carmil1,1.176366359640791e-84
Wwox,1.2538651552668535e-84
Ank3,1.2959860197281025e-84
Abcc5,1.5847976870570975e-84
Prex1,1.5847976870570975e-84
Cdkal1,2.0624293308229406e-84
S1pr1,2.26252065043092e-84
Dym,2.3169719332360177e-84
Zfp532,2.6218366760656025e-84
Pkib,3.399924529533478e-84
St3gal1,3.6536478730840755e-84
Ltbp1,3.8895660625666733e-84
Aldoart1,4.458263601793586e-84
Trim42,5.254948769814077e-84
Tecrl,6.008299346348717e-84
2900079G21Rik,7.458289259014743e-84
Klhl4,8.798324988541264e-84
7420701I03Rik,1.1636684879621282e-83
Epn2,1.4174833202471122e-83
Sox5,1.5284609512088878e-83
Incenp,2.0132306564832287e-83
Aopep,2.4743556463412887e-83
Gm32461,3.7446472702541844e-83
Atp10a,7.493278178965184e-83
Actr3,8.327806243959943e-83
Pdgfc,9.914625665827284e-83
Pak5,1.0358375357565066e-82
Ush2a,1.3007074596622116e-82
Rftn1,1.4077133182839846e-82
Gm15326,1.9059075371694838e-82
Tfap2b,2.316964399707695e-82
Ryr2,2.3989324184860866e-82
Elmod1,2.6640686088920654e-82
B3gnt2,2.7195186922773394e-82
Ddhd1,3.107256393990939e-82
Syn3,4.2752725023554636e-82
Rora,4.6938663381642043e-82
Maml3,4.7046906155531045e-82
Gm4988,7.315376982969948e-82
Polr1d,9.112345108731358e-82
Mir8117,1.2280472234984762e-81
Cstad,1.4481911906412103e-81
Nfib,1.487891572136578e-81
Kif13a,1.5118822160225492e-81
Bmpr1b,2.67616619548477e-81
Srrm4,3.0183411678022738e-81
Plcb4,3.0394313552150723e-81
Htr2c,3.30349207185863e-81
Efnb2,5.753563243190702e-81
Il1r2,5.836770649562652e-81
Sptlc3,6.725846090262725e-81
Cd47,7.187907061594431e-81
Gm10754,7.368317206215576e-81
Slco4c1,8.372473787000468e-81
Fam83b,1.0796858458022643e-80
Il1rapl1,1.948356388409661e-80
Pip5k1b,2.0707840658684843e-80
Npas3,2.305516890922305e-80
Dner,2.600383011507341e-80
Epha4,3.012080880115045e-80
Sema6d,3.250698238483393e-80
Zfp365,4.256094537997402e-80
Ptprm,6.1165197283099854e-80
Slc7a11,6.883809128586957e-80
Rftn1,7.315291386953785e-80
Gm20268,1.0247193245690447e-79
Nbea,1.2240999353585634e-79
Fos,1.578599896538728e-79
1700128A07Rik,1.8047702436774728e-79
Gm15825,1.928477533235664e-79
Elmod1,2.2038816960983427e-79
Prl4a1,3.2887074917745924e-79
Skap2,3.376529665767884e-79
Mrgpra3,3.4194006296439613e-79
Pcdh20,3.704568148138458e-79
Cotl1,3.7493876548284857e-79
Pid1,4.300456781742841e-79
Fndc3a,5.223498173064655e-79
Pabpc2,7.798648601746549e-79
Fgf14,7.934564596083373e-79
4930558G05Rik,8.566393916972996e-79
Fat1,1.2690789358384749e-78
Iqsec1,1.6796878653779906e-78
Dip2c,2.360629048421593e-78
Ppp3ca,3.040231476023332e-78
1700031L13Rik,3.997490923002653e-78
Ldlrad3,5.33942010800232e-78
Pax5,5.509684962786157e-78
Drosha,6.448472203047726e-78
Gm32455,6.860241141978563e-78
Syt1,7.004988756124894e-78
Mycbp2,7.275164153220061e-78
Rbfox2,7.527076695605596e-78
Pik3r1,8.204977565662325e-78
Triml1,9.399616827850665e-78
Setbp1,9.884030847478453e-78
4930520P13Rik,1.3119868238990682e-77
Dab2ip,1.5726713609437743e-77
Prkca,2.053280438667404e-77
Magea13,2.0782548844645075e-77
Pabpc4l,2.612983967624354e-77
Adam18,2.7482457476473992e-77
Lclat1,2.874558307546835e-77
Prkca,3.374392978003833e-77
Sulf2,4.3513679813658324e-77
Adam6a,6.552412218592764e-77
Cdkal1,1.0063816966356513e-76
Lmntd1,1.0593691213535148e-76
Phactr2,1.1696672644245058e-76
Cd47,1.560324554313146e-76
Nrg1,2.4438997455156682e-76
Shf,2.4462004659292935e-76
Igsf21,3.912479484333177e-76
Mgat4c,4.165343472151668e-76
Spock3,4.2471078317458667e-76
Ank2,4.380885208605552e-76
Cx3cr1,5.717543614889843e-76
Adam18,6.492965012701237e-76
Etv6,7.448224637377154e-76
Mertk,8.105108645186276e-76
Nav2,8.131133437349859e-76
Mir3963,8.497556649197173e-76
Ptma,1.1272516575228414e-75
Mbnl1,1.2280688931850156e-75
Bbs9,1.4005605834735311e-75
Peak1,1.6876343455405045e-75
Mcm5,1.8919912296635353e-75
Gm32461,2.107954520791542e-75
Tbc1d1,2.755662657161677e-75
Tubb2a-ps2,3.1107070910591806e-75
Aebp2,4.079606927916301e-75
Ccdc88c,4.2638510328215034e-75
Mllt3,6.785890010984163e-75
Zfp804a,9.040051396112704e-75
Pcdh11x,9.136376039756216e-75
Slc25a21,1.0319560727531433e-74
Dpf3,1.593151361943395e-74
4930546K05Rik,2.0858485832260914e-74
Cdh23,3.416325349638886e-74
Hs3st4,5.814910966436302e-74
Adamts18,5.977185522333518e-74
Grik3,6.150703534918641e-74
Arhgef10l,6.985270623503498e-74
Grb10,7.566966044303537e-74
Fbxo33,8.036054269588743e-74
Ptn,8.383261457227067e-74
Pmepa1,1.2550789494973783e-73
Sde2,1.2904674755950548e-73
Snrpn,1.8246480903301672e-73
1700022A22Rik,1.8671736095112235e-73
Efcab2,1.9430833717874908e-73
Pou2f1,2.0643489514804475e-73
Pecam1,2.8222041083825746e-73
Pudp,3.496869691480679e-73
Lrch1,4.8137341303358036e-73
Tbc1d5,5.166407298783478e-73
Nlrp3,6.477618531558237e-73
Cnksr2,6.783899008314542e-73
Adam34,6.874243526230862e-73
1600010M07Rik,8.384680719821503e-73
Lipc,1.0802796948363985e-72
Epb41l3,1.1417448026697625e-72
Mettl15,1.234471244442448e-72
Mei4,1.306591036244167e-72
Ubash3b,1.3753703482019194e-72
Dad1,1.412321081593095e-72
Tnks,1.6201963342883655e-72
Gm4988,1.639157411950155e-72
Gm12724,1.764662337754202e-72
Tle4,1.8798605416712203e-72
Slc4a1,2.803961927539154e-72
Spanxn4,3.3677086157297866e-72
Awat2,6.944871502638561e-72
Vwa8,9.138609269019982e-72
Mdfic,9.44298681911728e-72
Zfp704,1.2735974799587624e-71
Frmd4b,1.450781994170734e-71
Susd6,1.6710154649647884e-71
Zbed5-ps,1.6894719360747047e-71
4930428D20Rik,1.7169663575170596e-71
Lrrc4c,2.5034497888213016e-71
Mir6342,2.561342693166506e-71
Bdnf,3.1990597304323747e-71
BC030500,3.9286497898376994e-71
Slc4a1,3.9823971513496475e-71
Cobl,4.844511141150225e-71
Kdr,5.671618540611277e-71
Trdn,5.786391950275091e-71
Tmem130,6.041944273450207e-71
Bicc1,7.023380483033536e-71
Cdc73,7.483131600496057e-71
Iqgap2,8.728437200905896e-71
1700109I08Rik,9.266179483741381e-71
Ncor2,9.631608776238421e-71
Gabrb2,1.1194135595156732e-70
Zbed5-ps,1.135454758124406e-70
Hapstr1,1.2530287739575328e-70
Fam3c,1.3069664390628983e-70
Zic1,2.9131714356593835e-70
4930470O06Rik,3.464230849529912e-70
Stim1,4.8034213918974815e-70
Zfp800,4.820229319891663e-70
Hs3st4,4.823119133883785e-70
Gm20740,5.0257991392461733e-70
Sik3,6.23178294432806e-70
Prkg2,7.307736701411813e-70
Bpnt2,1.0054522713884842e-69
Skint6,1.0802909298272394e-69
Tpk1,1.2187063194939743e-69
Klhl4,1.4318038041067246e-69
Dab2,1.7381837919535144e-69
Fam3c,1.7435071331275625e-69
Psat1,2.171585261426423e-69
Arid1b,2.6130374494693126e-69
Mir466f-4,3.429065418502583e-69
Pgk2,3.6604163968080314e-69
Megf6,4.962686515357172e-69
1700066C05Rik,5.122522062661076e-69
Fgf10,5.97993784618489e-69
A230057D06Rik,7.72758818219955e-69
Ralgps2,8.277808499023044e-69
Clasp1,9.124468721998104e-69
Cylc2,9.316918887553028e-69
Nek11,1.0390018388109913e-68
Npc1,1.2303208430192521e-68
Cntn4,1.289710149505556e-68
Btbd9,1.4386836449503178e-68
4930584F24Rik,1.4973515554664933e-68
Fgf10,1.5977233460281168e-68
Phf3,1.7097573658125696e-68
4930559C10Rik,2.43112261700391e-68
Gm12911,2.7123598535177635e-68
Lrrc7,2.785132885329549e-68
Spata19,4.259298233926436e-68
Frmd6,5.708113532112937e-68
Pde4d,6.367033872982409e-68
Mettl4,8.421972885197071e-68
Dpyd,9.346768723061015e-68
Unc5c,9.906143224403888e-68
Ptdss2,9.994242912077004e-68
Gm8096,1.302930531268962e-67
Azin1,1.3583458476459937e-67
Pced1b,1.4828109654339656e-67
St6galnac3,1.4976380271052392e-67
4930555G21Rik,2.0211615789761476e-67
F930017D23Rik,2.6907420457651395e-67
Bnc2,2.999082884714121e-67
E2f2,3.82575098794427e-67
Pdha2,4.236961535161076e-67
Esp18,4.434895328766827e-67
Stox2,4.7711619649652663e-67
Nfkb1,5.87145193104526e-67
Plpp3,7.176977020802006e-67
Pcdh9,8.238953615144087e-67
Zfp36,1.030057359941987e-66
Frmd6,1.0551040253251174e-66
Gm19782,1.4035217155656633e-66
Mast4,1.4310877470443986e-66
Slc37a1,1.784864241775483e-66
Lpin2,1.9114811613207328e-66
H2ab1,2.0894673151437372e-66
Neat1,2.76161087059541e-66
Plek,2.878229111274592e-66
Dlgap1,3.216047002270704e-66
4930432J09Rik,3.865045583960812e-66
Plxdc2,3.8861340689819945e-66
Hba-a1,4.232353099731006e-66
BC006965,4.3135924551810166e-66
Clasp1,4.318840460400376e-66
Zfp217,4.665157454328752e-66
Dact2,4.970093011108831e-66
4933402C06Rik,6.092153164874635e-66
Lrmda,6.951779587850805e-66
Cog5,7.189569968926784e-66
Ank1,1.1395174134844967e-65
Ssbp2,1.1970981688128356e-65
Gm6249,1.4555680122462078e-65
Skint11,1.6458332373428175e-65
Esp23,1.654165477368497e-65
Scn9a,1.7078561029643032e-65
Zfp704,1.7209440276034758e-65
4930555G21Rik,2.054232766874227e-65
Chrm3,2.269849222576487e-65
Brinp3,2.5297235419186114e-65
Mep1a,3.0853081310895985e-65
Celf2,3.225685983411947e-65
Sntg1,4.389655490015762e-65
Glud1,4.615533082070645e-65
Klhl1,4.9654328094573025e-65
Gphn,5.785605845174987e-65
E230032D23Rik,7.642953756240873e-65
Galnt13,8.229977087894421e-65
Rgs7,8.302162107481215e-65
Atxn7l1,9.27750474086437e-65
Fyn,9.56388159139293e-65
Gcnt2,1.0880542302367838e-64
Pou2f1,1.3155563753435308e-64
Zic4,1.9704125509571936e-64
Disp3,2.241934220602623e-64
Gm5570,2.2832024333604027e-64
D830032E09Rik,2.3514965200166255e-64
Slc13a1,3.394601762008488e-64
Sis,3.455028795223777e-64
Parp8,3.786964463614632e-64
Gria2,4.786501162875812e-64
Prkn,4.808032747861084e-64
Ikzf2,5.4046255674188316e-64
Nrp1,5.840152619752603e-64
Actr3,6.645431649609403e-64
Cntnap5b,6.774026510799676e-64
Kctd8,8.536891355940733e-64
Gpat3,8.758234128711774e-64
Cemip2,9.016321429677966e-64
Rbfox1,9.036786653427176e-64
Mpdz,9.664436279662333e-64
Aff2,1.090488700903384e-63
Mir3090,1.288553093534753e-63
Gm15679,1.500015166095081e-63
Ptprt,1.9197800366871748e-63
Adrb2,1.9622286211078655e-63
G6pd2,2.297807833479611e-63
Pitpnc1,2.604670377159151e-63
4930405D11Rik,2.8880555597436536e-63
Sema6d,2.8904681210711644e-63
Nos1ap,3.852008076321885e-63
Col4a6,5.29625561375959e-63
A330008L17Rik,5.325749919552747e-63
Trhde,5.651359673419089e-63
Camta1,5.992894992129749e-63
Thrb,6.000848574191264e-63
Xylt1,6.125851204947509e-63
Mrgpra4,6.159336297225415e-63
Lbh,6.208815605311199e-63
Tns1,9.259926173546134e-63
Arhgap15,9.627813428395474e-63
Ptprn2,1.203709694421093e-62
Rasd2,1.749471275684723e-62
Gclc,1.8872372718802487e-62
Nfic,1.947222375982844e-62
Fstl5,2.043381062110683e-62
Ppp1r3a,2.045864056517337e-62
Tsn,2.0966022479071095e-62
Ankef1,2.2680360317226915e-62
Arid3a,2.345259288975785e-62
Phex,2.3887706434484396e-62
Wdfy3,2.553530810464801e-62
Zfp951,2.629819655480827e-62
Azi2,2.8812937705498933e-62
Pard3b,4.064911211179453e-62
Arfip1,4.240035307998029e-62
4930553E22Rik,6.296841230140093e-62
Clic5,7.3742828784002925e-62
Tmcc2,7.459766247362814e-62
Stt3b,7.509880603027894e-62
Aadat,1.0320298004098343e-61
4930448C13Rik,1.1409676100772705e-61
Shisa6,1.2670547698428673e-61
Sik3,1.496847689109093e-61
Gramd2b,1.5128109892921912e-61
Gm12724,1.817925151993782e-61
Vav3,2.0837063845290945e-61
Lrrc7,2.676592890301839e-61
Pinc,3.261937342430004e-61
Slc16a7,3.880975218825525e-61
Pom121l12,4.38754729750068e-61
4930402F11Rik,5.515716478877919e-61
Spata13,5.704596798464325e-61
1700065L07Rik,5.9875832381537264e-61
Prr16,6.569915377361203e-61
6530403H02Rik,6.60885323572115e-61
Cpxcr1,7.495653463043133e-61
Ppp1r12b,9.200379982761155e-61
Slco3a1,1.0608490987284862e-60
1700057H15Rik,1.0868383110065305e-60
Egr1,1.333825328650079e-60
Mast4,1.4450949349915378e-60
Kif2b,1.735140841302548e-60
Vwc2,1.7860882680265377e-60
Mettl15,2.029842688939705e-60
Mllt3,2.2016863130681303e-60
Immp2l,2.6629163622051736e-60
Lypd6,3.3584773509778536e-60
Arrdc3,3.5053695763482414e-60
Itga1,3.923586781046775e-60
Mertk,4.160576706401042e-60
Gm28590,5.634951847211757e-60
Nck2,5.827498546859809e-60
Mex3c,6.364529377097066e-60
Loxhd1,9.554444972042548e-60
Fyn,9.998615493002606e-60
Gm17399,1.8090300438479096e-59
Zfp385b,1.8550488109431673e-59
Adgrl2,1.9386073686048469e-59
Bnc2,2.114668149236067e-59
Dlgap1,2.279657954394023e-59
Etv6,2.3638605720087265e-59
Dlc1,2.698881471863424e-59
Hs3st3b1,2.8948896326630027e-59
Gm12128,3.0655409532295054e-59
Gm15326,5.507716972599366e-59
Camta1,6.169729071506993e-59
Trib2,6.641197908759956e-59
Agtpbp1,7.106427569090647e-59
Skap2,7.174234906739191e-59
Tank,9.947115652474224e-59
Tnik,1.070800685874218e-58
St3gal1,1.1264003055168191e-58
Gm6760,1.1704950712818815e-58
Grm7,1.1946796090761252e-58
Tmem132b,1.3567091672589721e-58
4930474H20Rik,1.3850699393418721e-58
Ksr1,1.3907259286421656e-58
Tgfbr3,1.4781306164720903e-58
Cep170b,1.5817605559878421e-58
Cdh23,1.6469471381924554e-58
Htr1a,1.6966134711444174e-58
Cops8,1.971698025940097e-58
Celf2,1.9834849159790088e-58
Megf11,2.086196229115761e-58
Usp7,2.1401388084294594e-58
Gm12633,2.28666648905464e-58
Azin1,2.46330607343948e-58
Rxra,2.5171180295521165e-58
Dock4,2.5498411660018193e-58
Kdr,2.748826856377868e-58
Vstm2a,3.1110011719176016e-58
Nup35,3.255015068169239e-58
Wsb1,3.276066541056794e-58
Tafa2,3.570022578644489e-58
Dleu2,3.6932917381109624e-58
Thsd4,3.9307850963779665e-58
Dlg5,4.059881858273405e-58
Yes1,4.104931345791416e-58
1700008C04Rik,4.655609731219874e-58
Fgf9,5.360560237861398e-58
Olfm3,5.400757736903328e-58
Syne2,5.730858689013614e-58
Csnka2ip,5.979777349160293e-58
Fgf14,6.955340678308053e-58
Gm19990,7.55071090739956e-58
Spag9,7.928879328926927e-58
Fbxo33,8.133260443803918e-58
Dkk2,8.265697761073254e-58
Nebl,1.0473615131115493e-57
Dach2,1.270543341071176e-57
Adcyap1,1.3561193383897722e-57
Zfp352,1.3793264031380183e-57
1190028D05Rik,2.274945397725784e-57
1700019E08Rik,2.4575839154899695e-57
Itgb3,3.7246639420463943e-57
Gm8633,4.020708114916195e-57
Slitrk1,4.125123731282101e-57
Slco3a1,4.266509580071177e-57
Dthd1,4.317373651799139e-57
Baiap2,4.842821621295968e-57
Vps8,5.396781119793394e-57
Slc9a9,7.483260103562166e-57
Fstl5,7.610800087955373e-57
Dnajb9,8.660477039711944e-57
Macir,9.362399113907065e-57
Aff2,1.0085741660156719e-56
Cbln2,1.0123756909647733e-56
Atf3,1.049126226294763e-56
Zmiz1,1.0870724006622404e-56
Psat1,1.167740835965989e-56
Ankrd6,1.4744220340005083e-56
Dnm3,1.5641397911048845e-56
Wac,1.6173692641819432e-56
Btg1,2.013593890095014e-56
Pag1,3.30923333120451e-56
Arl6ip6,3.4555377464775405e-56
Tiam2,3.5706971625897136e-56
Epha5,3.731121270654382e-56
Pdzd2,3.7410842140573744e-56
Nprl3,4.1186282606184855e-56
Sema6a,4.310270933292031e-56
Gramd2b,4.389541108318758e-56
Ptpre,4.489033251466211e-56
Itgb3,4.660163424692967e-56
Mir99ahg,4.860766310767355e-56
Lpcat1,5.199695438990958e-56
Lrfn5,5.786722890583384e-56
Ptchd4,6.870154004076382e-56
Esp31,7.546780001068032e-56
Mir3084-2,1.1093282755706517e-55
Mfsd4a,1.174859057084505e-55
Luzp2,1.2210521927496374e-55
Gm29678,1.2528246503251265e-55
Samd12,1.3549594429618711e-55
Ralgapa2,1.4087939822987773e-55
Ccdc179,1.5179930215586515e-55
A830029E22Rik,1.785056400434495e-55
6530403H02Rik,2.0003631957008103e-55
4930554I06Rik,2.079600431639109e-55
Adamts9,2.371739678228203e-55
Cntn3,3.1528739472183182e-55
9330178D15Rik,3.2303760893858543e-55
Efcab6,3.873171566119776e-55
Veph1,4.239977582585878e-55
Api5,4.289865987007852e-55
Dpp6,5.629862146395253e-55
Dlg5,5.6474737985260045e-55
Foxb1,6.135010941304226e-55
Rbm47,6.470165282502924e-55
Epha4,8.16326815729327e-55
Pold3,9.264038934742757e-55
Ipo5,9.684748799003556e-55
Plek,9.850764619961912e-55
Hba-a1,1.0199618238042267e-54
Gm5524,1.1378726095030546e-54
Ssbp3,1.3869917035424116e-54
Rasgrp1,1.423238011979699e-54
Col6a4,1.4913878990804836e-54
Lypd6b,1.7586879791004198e-54
Rxfp2,1.9124448623519535e-54
4930518J21Rik,1.9484703540085473e-54
Gbe1,2.6893400990661666e-54
Nlrp3,2.709711265456487e-54
Tac1,2.960604070247803e-54
Il1rapl2,3.151677306869544e-54
Epha3,3.180559433117027e-54
Hmga2,3.546351126319611e-54
Kalrn,3.8656439649405594e-54
Eefsec,3.985610896361174e-54
Tpk1,4.3613424032341783e-54
Cdh11,4.86966900398007e-54
Gabrg1,6.113166274237792e-54
Bmp2,6.302070943751904e-54
Pvt1,6.884419415960004e-54
Vwc2,7.102216334206113e-54
Tecrl,7.371630166038411e-54
Lbh,8.596472837999106e-54
Gpr149,8.7134940975627e-54
B3gat1,8.999985175647287e-54
Nr4a3,1.074648702169859e-53
Nprl3,1.1285998345528717e-53
E2f2,1.1327761855578037e-53
Fscb,1.182641757801595e-53
Map3k7,1.2298113380242146e-53
Gm31747,1.310217054725443e-53
Umad1,1.4223279926194502e-53
4930554C24Rik,1.6466618482082635e-53
Slc6a9,1.7102075186146269e-53
1700027H10Rik,1.843360143114002e-53
Kpna4,1.874359470635426e-53
Garem1,2.1660605495113206e-53
Cdh19,2.200603346539022e-53
Pde11a,2.212353334309933e-53
Sptb,2.7046215030332895e-53
Gnpda2,2.768746958406868e-53
Mir6238,2.9425682511330733e-53
4930423M02Rik,2.981550625770391e-53
Pitpnc1,3.405226114729741e-53
Ror1,3.524273232513106e-53
Cped1,3.819076951285467e-53
Ndst4,4.082002443137719e-53
Gm6567,4.255503003920796e-53
Mecom,4.412580787976988e-53
Bach1,5.123217219989722e-53
Rps29,6.096551536496548e-53
Mcl1,6.569350264273481e-53
Shroom3,6.9303504023626705e-53
1700008P02Rik,7.469010632465616e-53
Mfsd4a,7.492370053257339e-53
Ssbp2,8.030118832053642e-53
Ppp1r12b,8.110750350975566e-53
4930596D02Rik,8.704796711401097e-53
2700054A10Rik,9.468644844541238e-53
Ncam1,9.520955818010692e-53
Glud1,9.971295600445203e-53
Hcn1,1.1153887225363378e-52
Zfp462,1.1442001282734458e-52
Prok2,1.5539102239403167e-52
Atxn7l3b,1.7414345968943163e-52
Ralgapa1,1.8439700759325254e-52
Cttnbp2,2.057700663515981e-52
Magi2,2.079092191934853e-52
Iqgap2,2.4998776273344e-52
Adcy1,2.5661204077092327e-52
Oxr1,3.0595997362714902e-52
1700066C05Rik,3.23853920933169e-52
Fam135b,3.2775049477887592e-52
4930518J21Rik,4.032129025989589e-52
Srbd1,4.28047792422787e-52
Slco4c1,4.446869411788945e-52
Xpo7,4.566862468324374e-52
Meis1,4.633962020556104e-52
Tmem196,6.312007348133412e-52
Mettl4,6.539417926038608e-52
Pabpc6,7.974663585982711e-52
Epb41l4b,8.50150944996139e-52
Igf1r,9.617208294109308e-52
A230077H06Rik,1.1542079070292798e-51
Cntnap2,1.1580308176051557e-51
1700065L07Rik,1.1744512586252327e-51
Mki67,1.2121216103592368e-51
Zfp36,1.2966862559725134e-51
Ubash3b,1.7187897368301298e-51
Htr1a,2.2760935377282725e-51
Nudt4,2.769238288599382e-51
Ednra,2.839470461119621e-51
4930558G05Rik,2.8551547991760714e-51
D030028A08Rik,3.014096075784507e-51
Lrrc28,4.172190337959337e-51
Igsf9b,4.285468990128912e-51
Trappc9,4.5102337050900423e-51
Stxbp6,4.64692389799378e-51
Slc6a9,4.879053018884464e-51
Mtrnr2l7,4.879900526033525e-51
Iqcj,5.0443530034371426e-51
Ctsd,6.076469970876349e-51
Gm29683,6.435420550105885e-51
Mical3,6.444347523081507e-51
Gm11468,6.516701428565901e-51
Pudp,7.010787111348713e-51
Dnah9,7.226341806937013e-51
Dleu7,9.89651308638352e-51
Zeb2,1.0866735796526613e-50
Hivep1,1.3919750220677283e-50
Ror2,1.572211969003927e-50
Sertad2,1.6278852108160746e-50
Cpeb4,1.691395443791431e-50
Kcnk9,2.0205535646657553e-50
Sema6a,2.2897962012699324e-50
Dlgap2,2.883198290749571e-50
Zwint,2.9411653481554842e-50
Abcc5,3.0571979124194014e-50
Suds3,3.115579235970214e-50
Fli1,3.7720069155876736e-50
Agpat4,4.124455063120931e-50
Alx1,5.106798556776854e-50
Tent5c,5.150353855819025e-50
Jak1,5.196244191785407e-50
B930018H19Rik,5.211404087084505e-50
Fhit,5.254696827952013e-50
Slco6d1,5.746468434770535e-50
Gm12374,6.817747110101291e-50
4933438B17Rik,7.634924857362913e-50
1600010M07Rik,7.713774025170592e-50
Mpp7,8.1921727182194655e-50
H2ab1,8.569556847784804e-50
Heatr5a,8.84517646134557e-50
Mbd2,9.290744974494541e-50
Ush2a,9.433527588002752e-50
Magea13,1.2038951389902513e-49
Gm5544,1.3335016394572107e-49
Smarcal1,1.3387980004288388e-49
Gm10466,1.493196385924546e-49
Hgf,1.8530060496336357e-49
Phf3,1.9245734323610725e-49
Hnf4g,2.1307578191223175e-49
Thsd4,2.181832146436918e-49
Tmem131l,2.5201999409699023e-49
Mir5127,2.6459931054305824e-49
Col4a6,2.882078910313524e-49
Nat1,2.9126033724139687e-49
Esp38,3.227442257060139e-49
Ptprj,3.4748819258724055e-49
Tmem135,3.8345825040887726e-49
Akr1e1,3.910973353937549e-49
Taok3,4.348229442591349e-49
Epb41l3,4.780667314280039e-49
Eif4g3,4.9746034950376955e-49
Cdh7,7.101686267758419e-49
Fgfr1,7.372687163392276e-49
Mir6378,8.204584987433209e-49
Bmper,1.0046872474232971e-48
Sc5d,1.0871196504251632e-48
Rora,1.1709639286646376e-48
Gatad2a,1.1729542396807855e-48
Mctp2,1.2298498582507672e-48
Mir682,1.2939649115093255e-48
Kctd8,1.5678353250332967e-48
Gm20362,1.593371695183953e-48
Pecam1,1.9529432182998208e-48
Kcnh7,1.976141577973665e-48
Col4a1,2.1580858531126036e-48
Cdk1,2.4788173828666768e-48
Bbx,2.7319766890308463e-48
Egr1,3.228481162910588e-48
Stk39,3.69033050460664e-48
a,3.734097290687621e-48
E130114P18Rik,3.804554161906652e-48
Ptpn3,4.3419725374231396e-48
Bmpr1b,4.346747417101037e-48
Adamts18,4.370510174084454e-48
Mcph1,4.44442230808961e-48
